COD_DANE|EVALUADOS|PARTICIPANTES|COPIA|PESO|PROMEDIO|ERROR_ESTANDAR|DESVIACION|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
313001005276|95|95|0|95|325|1,37755|67|24|32|24|20
113001020969|68|68|0|68|244|0|50|72|27|2|0
313001005331|30|30|0|29|329|0|52|21|31|31|17
113001003274|167|167|1|167|310|1,93878|54|29|37|26|8
113001030093|70|70|0|70|253|1,12245|47|67|29|4|0
313001005632|18|18|0|2|262|0|17|100|0|0|0
413001007982|12|12|1|12|253|0|34|67|33|0|0
413001008024|30|30|0|30|326|0|68|20|33|33|13
313001013651|32|32|0|32|446|0|54|0|0|6|94
313001029353|41|41|0|41|331|0|80|27|27|24|22
213006000154|28|28|0|28|297|3,36735|58|39|36|14|11
313001009174|23|23|0|23|337|3,16327|54|17|17|44|22
313001029612|15|15|0|15|386|0|53|0|13|40|47
313001029655|8|8|0|8|328|3,72449|31|0|63|25|13
313001006701|580|580|0|580|298|0,40816|65|42|30|16|12
313001012515|65|65|0|65|398|0|58|0|12|26|62
313001007040|35|35|0|35|328|0|67|29|17|29|26
313001007058|35|35|0|35|363|0|54|9|20|40|31
313001027351|19|19|0|19|261|0|52|63|26|11|0
313001012973|8|8|0|8|283|0|43|50|25|25|0
313001027474|152|152|1|152|306|0|85|45|19|20|16
313001013333|16|16|1|16|377|0|105|19|13|6|63
313001013341|21|21|0|21|320|5,20408|51|14|57|19|10
313001800033|10|10|0|9|265|4,13265|41|44|56|0|0
313001013422|17|17|0|17|291|5,86735|56|47|29|18|6
313001013431|12|12|0|12|265|0|53|67|17|17|0
313836000623|38|38|0|38|392|1,83673|71|5|11|29|55
313001008399|75|75|0|75|300|1,22449|65|40|32|19|9
313001013457|15|15|0|15|339|0|56|13|40|27|20
413001004703|176|176|0|176|243|0,81633|46|82|13|5|0
113430000003|174|174|1|174|261|0,61224|53|66|28|5|2
313001006639|35|35|0|35|310|0|78|40|29|11|20
213140000101|15|15|0|15|246|0|42|73|27|0|0
113430000143|162|162|0|162|279|0|55|55|27|12|6
213244000880|90|90|0|90|246|1,42857|59|80|14|3|2
113140000191|105|105|1|105|267|0,81633|61|62|21|12|5
113433000021|84|84|0|84|257|1,37755|54|74|16|8|2
113052000318|103|103|0|103|245|0|48|80|16|4|1
213160000060|76|76|0|76|276|1,93878|67|55|25|17|3
213667000142|20|20|1|20|292|2,60204|52|45|30|15|10
213212000373|55|55|1|55|252|0,76531|40|82|15|4|0
313430003281|15|15|0|15|254|0|42|73|20|7|0
313430003303|6|6|0|6|289|9,89796|48|50|33|17|0
313430003346|10|10|0|10|242|0|47|60|40|0|0
113670000248|176|176|0|176|259|1,07143|49|69|24|6|1
213549001207|54|54|0|54|248|2,55102|39|80|20|0|0
213549002122|78|78|0|78|237|1,12245|39|85|15|0|0
213468001539|52|52|0|51|245|1,32653|45|80|16|2|2
213549002319|46|46|0|46|294|4,69388|73|50|22|15|13
213433000238|166|166|1|166|247|1,22449|50|78|16|5|1
213654000241|87|87|0|87|265|1,02041|50|63|28|7|2
313440000418|40|40|0|40|278|3,57143|62|55|25|18|3
113657000107|22|22|0|22|305|6,9898|74|36|23|27|14
113442000653|186|186|0|186|258|0,91837|56|69|22|4|4
213657000586|102|102|0|100|268|0|67|65|19|10|6
213442000003|84|84|0|84|240|0|43|82|18|0|0
213442000275|17|17|0|10|357|0|75|20|30|20|30
213442000411|63|63|0|63|225|0,96939|44|92|6|2|0
213744002111|18|18|1|18|297|0|39|39|56|0|6
213667000614|25|25|1|25|242|2,5|38|80|20|0|0
213744002285|43|43|0|43|269|1,47959|45|67|28|2|2
213433000106|19|19|0|19|294|4,18367|59|47|26|21|5
113894000065|48|48|1|48|234|0|56|85|8|4|2
113836000039|146|146|0|144|257|0,81633|45|69|25|4|1
313894000013|26|26|0|26|288|0|55|50|27|15|8
315001002920|14|14|0|14|407|0|62|0|7|43|50
315001002989|12|12|0|12|337|5,15306|36|8|33|58|0
113836000071|124|124|0|124|304|1,47959|85|44|23|16|17
315001003063|2|2|0|2|391|0|9|0|0|0|100
315001003080|2|2|0|2|363|0|184|50|0|0|50
313836000008|24|24|0|24|304|0|49|25|42|29|4
315001003209|17|17|0|17|343|0|57|6|53|18|24
315176000059|19|19|0|19|334|4,08163|80|21|42|5|32
313836000640|23|23|0|23|302|0|68|44|35|9|13
215001001007|135|135|0|120|322|0,40816|69|23|37|23|18
315001003314|4|4|0|4|359|15,05102|67|0|25|50|25
115109000363|76|76|0|74|306|0|58|37|34|18|12
315001000081|22|22|0|22|327|0|57|18|41|18|23
315001003523|1|1|0|1|338||0|0|0|100|0
315172000020|29|29|0|28|292|6,9898|73|50|29|11|11
115176000041|266|266|0|266|306|1,68367|63|37|32|19|13
315001000358|28|28|0|28|374|0|53|0|29|21|50
313836001174|6|6|0|6|459|7,09184|46|0|0|0|100
315001003861|15|15|0|14|319|0|78|21|50|7|21
315001003896|7|7|0|7|397|0|47|0|0|57|43
313873000161|10|10|0|10|276|3,97959|42|40|60|0|0
315238001421|8|8|0|8|352|0|77|25|13|25|38
415480000400|11|11|0|11|354|6,02041|59|9|36|18|36
215224000011|17|17|0|16|312|0|49|25|50|19|6
315238001721|16|16|0|16|376|0|33|0|0|69|31
315238001731|9|9|0|9|449|6,93878|66|0|0|11|89
115407000015|76|76|0|73|322|0|55|19|43|27|11
115407000023|129|129|0|128|296|1,27551|59|39|38|17|6
115244000012|55|55|0|52|311|1,02041|49|33|39|21|8
215248000208|13|13|0|13|322|0|78|39|0|46|15
215293000111|18|18|0|17|285|0|53|47|29|24|0
215238000731|153|153|0|151|343|0,76531|67|16|33|23|29
115464000242|55|55|0|55|308|1,88776|56|31|38|22|9
115299000038|124|124|0|123|330|0,76531|66|20|37|23|20
315299000363|3|3|0|3|500|0|9|0|0|0|100
115466000151|30|30|0|28|309|1,68367|55|29|39|18|14
215183000337|17|17|0|17|260|3,52041|45|65|29|6|0
215469000091|25|25|0|24|311|0|56|33|33|25|8
215469000342|14|14|0|14|244|0|67|71|14|14|0
315362000093|22|22|0|22|323|3,67347|79|23|36|27|14
315238001138|14|14|0|14|340|0|60|14|36|29|21
315176001004|8|8|0|8|307|0|71|38|25|25|13
215507000530|12|12|0|12|279|0|67|50|33|17|0
215667000153|27|27|0|26|296|0|72|39|46|0|15
315572001122|27|27|0|27|382|2,7551|55|0|22|30|48
215580000017|23|23|0|23|300|0|69|35|39|13|13
315516000016|135|135|0|130|338|0,45918|59|15|37|25|24
215681000514|58|58|0|58|300|1,02041|63|43|22|24|10
315681000331|57|57|0|57|331|1,63265|72|23|30|25|23
115599000013|118|118|0|116|308|0,96939|63|32|37|19|12
315690000416|52|52|0|52|309|1,27551|62|31|42|17|10
415516000410|15|15|0|14|298|0|58|36|50|7|7
215600000311|50|50|0|50|311|2,04082|65|36|32|16|16
115518000219|32|32|0|32|319|2,7551|62|22|41|25|13
315759000111|65|65|0|65|365|0|72|14|19|23|45
215632000657|14|14|0|14|337|5,45918|63|14|50|21|14
215533000106|24|24|0|22|322|6,68367|60|27|32|18|23
215759000630|19|19|0|19|317|5,40816|59|32|32|32|5
115537000025|56|56|0|55|318|1,17347|58|29|33|24|15
315537000032|14|14|0|14|403|0|43|0|7|21|71
315759000235|97|97|0|97|328|0|71|25|26|26|24
315759001312|5|5|0|5|334|0|59|20|40|20|20
315759001495|54|54|0|54|358|0|84|20|24|19|37
115808000026|52|52|0|52|309|0,05102|63|29|33|27|12
117001000572|44|44|1|33|287|3,06122|46|39|46|12|3
117001006198|88|88|1|70|305|1,27551|59|36|33|23|9
317001004119|9|9|0|9|348|0|57|11|22|22|44
215814000091|19|19|0|17|371|3,46939|65|6|18|41|35
215814000253|47|47|1|47|317|0|64|28|40|17|15
115820000023|46|46|0|46|316|2,60204|75|30|33|20|17
317001005239|8|8|0|7|369|10,40816|83|0|43|29|29
317001005271|2|2|0|2|337|0|113|50|0|0|50
115822000152|106|106|0|104|316|0,45918|71|31|35|18|16
115832000151|31|31|0|31|308|3,11224|56|32|32|29|7
217001000364|24|24|0|24|309|3,46939|86|46|8|25|21
117001001765|67|67|0|67|301|1,78571|62|36|30|25|9
217001001182|41|41|0|37|291|2,7551|54|38|43|14|5
215837000340|30|30|0|28|331|1,63265|65|14|50|14|21
115763000291|89|89|0|84|315|0,45918|64|31|26|32|11
117001002567|77|77|0|77|312|0|80|34|30|23|13
217001001581|25|25|0|25|318|2,29592|61|24|40|24|12
215842000196|13|13|0|12|344|0|73|17|42|17|25
317001001179|26|26|0|23|332|0|81|35|13|26|26
317001001616|101|101|0|101|347|0,81633|83|23|21|25|32
215804000204|31|31|0|31|367|0|57|7|19|23|52
115897000018|35|35|0|35|291|2,2449|63|46|31|14|9
215806000236|116|116|0|115|327|0|73|25|30|24|21
217513000676|29|29|2|25|280|0|50|40|52|8|0
217433000802|23|23|0|23|354|3,16327|66|13|22|30|35
317001006073|5|5|0|5|379|0|73|20|0|20|60
317001006715|11|11|0|11|313|0|33|9|64|27|0
217174000131|27|27|0|27|312|2,44898|46|15|56|19|11
317174000623|10|10|0|10|295|0|59|40|30|20|10
117444000818|48|48|0|48|324|0|64|23|31|27|19
217013000564|31|31|0|31|311|2,5|68|39|26|19|16
217444000171|8|8|2|5|358|0|17|0|0|80|20
217444000821|35|35|0|35|368|1,37755|72|6|29|31|34
217614000201|24|24|0|24|264|1,58163|37|63|38|0|0
117042000561|161|161|0|157|312|1,22449|59|27|44|19|10
217380000376|37|37|0|37|290|1,53061|57|41|35|22|3
217614000278|13|13|0|13|307|3,92857|30|8|69|23|0
117513000558|30|30|0|30|311|0|64|30|40|17|13
117513000825|23|23|1|23|270|4,33673|49|61|26|9|4
217388000405|40|40|0|38|268|1,42857|58|58|32|5|5
218205000271|18|18|0|18|299|0|47|39|39|22|0
183247001198|92|92|0|92|283|0,45918|45|48|39|12|1
183001000991|184|184|1|184|330|0,56122|63|20|38|24|19
318001003933|8|8|0|8|246|0|43|75|25|0|0
283247000391|15|15|0|15|313|5,05102|43|13|53|27|7
183029000619|44|44|0|44|290|0|58|43|36|16|5
283247000641|29|29|0|29|329|0|87|41|17|7|35
283029000389|24|24|0|24|288|3,21429|79|46|25|17|13
318247003746|12|12|0|12|373|0|31|0|8|58|33
117873000991|113|113|0|113|293|1,02041|58|46|29|16|9
183001001954|329|329|1|324|289|0,91837|55|43|40|11|6
217616000666|44|44|0|43|270|2,60204|55|58|28|14|0
218001002835|23|23|0|23|334|3,87755|46|13|30|44|13
217873001029|43|43|1|43|314|2,70408|51|21|42|28|9
317873000833|29|29|0|29|333|0|81|24|21|38|17
218150000331|46|46|1|46|277|0|63|52|35|11|2
217662000778|27|27|1|27|334|5,56122|58|26|22|33|19
218150002163|43|43|0|43|265|3,31633|45|65|33|0|2
118001002903|100|100|1|100|293|1,32653|52|41|39|16|4
118001003152|175|175|1|174|289|1,32653|61|48|34|10|8
318001002929|10|10|0|10|277|0|39|60|30|10|0
118205000187|80|80|0|79|290|1,63265|60|47|33|14|6
218205000068|12|12|0|12|323|0|59|25|17|50|8
118001004191|98|98|0|98|255|1,68367|46|69|27|2|2
119001000257|57|57|0|57|287|0,81633|46|44|46|5|5
283592001812|26|26|0|26|300|2,95918|57|42|31|23|4
183410000030|64|64|0|64|254|1,63265|55|70|25|3|2
183765000928|42|42|0|42|303|2,60204|57|24|48|19|10
118753000071|45|45|0|45|260|3,97959|46|69|27|2|2
283410000557|32|32|0|32|296|2,39796|50|38|47|13|3
183753000299|175|175|1|172|295|1,02041|57|38|43|9|9
283765000701|59|59|0|59|253|1,88776|38|75|24|2|0
218753001129|22|22|1|22|300|5,5102|53|41|32|23|5
283860000760|18|18|0|18|270|0|46|61|33|0|6
218753001811|56|56|0|56|305|2,95918|69|34|41|14|11
219001001045|28|28|0|28|318|4,33673|53|21|46|25|7
219001000766|14|14|0|14|267|0|57|50|43|7|0
219130000527|27|27|0|26|262|1,93878|38|62|31|8|0
219050000135|27|27|0|27|307|0|63|22|41|26|11
219100001006|24|24|0|24|291|0|63|42|38|13|8
319001003816|7|7|0|7|309|17,55102|85|29|14|29|29
219050000691|53|53|0|53|282|1,68367|64|53|28|11|8
319001004596|4|4|0|4|288|16,68367|75|25|25|50|0
119075000020|120|120|1|120|283|0,56122|65|53|27|11|9
219075000075|28|28|1|28|232|3,67347|51|86|14|0|0
219075000121|19|19|0|19|386|2,85714|45|0|16|32|53
319001000175|23|23|0|23|348|2,60204|62|17|22|26|35
219110001641|35|35|1|35|265|2,44898|62|63|26|3|9
319001000396|45|45|0|45|362|0|60|4|22|42|31
319001004995|7|7|0|6|310|0|67|33|33|17|17
319001000451|27|27|0|27|341|2,09184|58|11|37|33|19
319001001961|5|5|0|5|374|0|45|0|20|40|40
419110001623|15|15|0|15|233|0|39|87|13|0|0
219100000662|9|9|0|9|316|0|42|11|67|22|0
219130000446|21|21|0|21|257|0,10204|42|67|24|10|0
219050000071|7|7|0|7|329|0|57|14|43|29|14
219137000051|9|9|0|9|332|0|42|22|22|44|11
219392000170|5|5|0|5|330|0|84|20|20|20|40
219256000247|15|15|0|15|274|3,36735|32|53|47|0|0
219392000986|19|19|0|19|277|0|63|63|11|16|11
119397092124|23|23|0|23|268|4,84694|60|61|17|17|4
219256000301|16|16|0|16|320|3,11224|106|56|13|0|31
219318001989|12|12|0|12|263|6,37755|44|67|25|8|0
219256000662|35|35|2|31|271|2,29592|42|55|42|3|0
219256000743|14|14|0|14|270|8,72449|44|57|36|7|0
219256001138|35|35|0|35|279|3,11224|57|51|29|17|3
219418000297|18|18|0|18|337|5,2551|58|17|28|33|22
219355001158|45|45|0|45|280|0|52|53|31|13|2
219397000461|48|48|1|48|318|2,80612|67|31|21|27|21
419355000363|40|40|0|40|255|1,58163|56|68|23|8|3
219142000131|95|95|0|95|301|1,9898|61|42|25|25|7
219622000069|14|14|0|14|342|0|56|29|7|43|21
219473000549|38|38|0|38|257|1,47959|59|74|5|21|0
219532000272|23|23|0|23|281|4,79592|58|57|22|13|9
319548000692|22|22|0|22|321|2,55102|58|23|27|36|14
219622000174|5|5|0|5|320|3,06122|78|20|60|0|20
119573000223|52|52|1|50|318|3,67347|53|24|30|38|8
219693000019|21|21|0|21|315|0|67|29|29|24|19
219693000167|11|11|0|11|291|0|73|46|36|9|9
219573000058|8|8|0|8|227|0|45|100|0|0|0
319573000052|13|13|0|13|338|4,18367|57|31|15|23|31
419532001421|44|44|0|44|271|1,27551|42|61|32|7|0
319573000231|31|31|0|31|282|0|52|52|36|7|7
219517000061|33|33|0|33|263|3,11224|62|67|18|12|3
219517000118|52|52|1|52|298|1,73469|51|37|39|21|4
119548000251|95|95|0|94|278|0,91837|52|52|36|10|2
119548000260|48|48|0|47|276|2,60204|50|53|32|13|2
219585000266|5|5|0|5|334|0|65|20|40|0|40
319455000421|15|15|0|15|346|2,39796|38|7|13|73|7
219548000183|38|38|0|38|270|0|50|66|26|3|5
219585000304|24|24|0|22|315|0|47|9|64|14|14
219585000371|9|9|0|9|309|4,43878|42|33|22|44|0
219548000329|26|26|0|26|289|0|48|62|19|15|4
219473000239|25|25|1|25|303|0|58|44|32|16|8
219548000809|42|42|0|42|288|1,02041|45|38|50|10|2
219622000051|8|8|0|8|300|4,18367|37|25|63|13|0
219473000263|32|32|0|32|255|0|42|75|22|3|0
119698001698|102|102|0|102|278|0,5102|53|53|30|14|3
219698000173|40|40|0|40|272|0|55|68|18|13|3
219743000210|44|44|0|44|252|1,53061|63|80|11|2|7
219807000014|9|9|0|9|265|7,85714|75|56|22|11|11
219807000081|11|11|0|11|342|9,54082|91|36|9|18|36
219698000327|10|10|0|10|301|4,43878|47|30|50|20|0
219824000176|4|4|0|4|401|0|27|0|0|25|75
219698000629|110|110|1|110|268|0,86735|50|59|32|6|3
219698001161|13|13|0|13|264|0|41|54|46|0|0
219698001595|88|88|1|88|274|0,76531|50|53|38|8|1
119760000644|20|20|0|18|294|4,08163|47|44|22|33|0
119809001358|52|52|1|52|248|3,0102|44|71|29|0|0
219760000193|21|21|0|20|309|0,20408|52|25|45|25|5
219824000061|29|29|0|29|238|2,04082|38|86|14|0|0
319698001964|22|22|0|22|370|3,06122|68|9|14|46|32
319698002057|5|5|0|5|274|0|76|40|40|0|20
219760000401|25|25|0|25|286|2,34694|62|52|24|16|8
319698002171|16|16|1|16|368|0|40|0|13|63|25
119780000969|90|90|1|90|254|3,26531|53|72|20|6|2
219780000343|56|56|0|56|264|2,19388|56|63|30|2|5
219780000467|30|30|1|30|301|2,90816|70|40|23|27|10
219701001160|24|24|0|24|301|0|49|33|46|17|4
219701001453|21|21|0|21|333|3,62245|65|24|14|38|24
219780000769|17|17|0|17|331|2,7551|55|12|47|29|12
320001002711|20|20|0|20|301|0|54|30|55|10|5
120001068241|191|191|1|191|267|0,71429|51|61|31|5|3
120001068691|358|358|0|357|287|1,02041|61|51|27|14|8
320001002834|56|56|0|56|309|0|68|38|32|18|13
120011001331|248|248|1|247|278|0,96939|55|50|36|9|4
120001000034|7|7|0|7|336|12,34694|93|43|14|14|29
320001005787|14|14|0|14|366|3,72449|54|0|36|29|36
220001001698|106|106|0|106|264|1,63265|53|68|22|8|3
120001001022|110|110|0|109|275|0|47|60|27|11|3
220001067435|90|90|1|90|281|0,91837|48|50|40|7|3
220001068539|21|21|0|21|277|0|42|52|29|19|0
320001007046|19|19|0|19|335|3,16327|45|5|47|32|16
320001791472|13|13|0|13|352|0|85|23|15|23|39
320001791880|4|4|0|4|357|0|72|25|0|25|50
320001001641|4|4|0|4|382|0|19|0|0|50|50
320001067421|25|25|0|25|409|2,60204|66|4|4|20|72
220175000470|49|49|0|49|243|0,81633|41|82|16|2|0
320238016961|16|16|0|16|366|0|53|0|44|25|31
120250000052|146|146|0|145|254|0,91837|56|74|19|4|3
120310000014|50|50|0|50|274|1,07143|48|54|34|10|2
320011023589|5|5|0|5|353|0|50|20|0|40|40
220045006654|27|27|1|27|299|5,05102|61|37|33|22|7
220178015435|27|27|0|27|300|5|61|37|30|26|7
320178001510|42|42|1|42|332|2,14286|65|17|41|21|21
420250006283|7|7|0|7|346|1,93878|14|0|14|86|0
320011023872|8|8|0|8|277|0|57|75|13|0|13
420011023401|4|4|0|4|374|0|77|0|50|0|50
120060000072|254|254|1|253|271|0,91837|59|60|30|7|4
120228007001|22|22|0|22|288|0|59|50|32|9|9
220060000069|183|183|0|183|253|0|44|74|20|5|1
220228000655|62|62|1|62|262|0|47|69|24|5|2
120175000432|47|47|1|47|288|1,02041|59|53|19|21|6
320228017382|20|20|0|20|309|0|58|25|40|30|5
320013000489|5|5|0|5|345|0|85|20|0|60|20
220175000011|23|23|0|23|271|6,83673|49|44|57|0|0
220175000178|46|46|1|46|289|0|57|50|26|17|7
220770000343|46|46|0|45|304|0|65|38|29|20|13
420770000547|16|16|0|16|333|0|56|19|31|19|31
223001002499|72|72|1|72|266|1,02041|53|60|28|11|1
120787000024|105|105|1|105|255|0,91837|64|76|13|6|5
220787000061|57|57|1|57|253|1,47959|53|79|16|2|4
123001007038|114|114|1|114|272|0,45918|51|58|32|7|4
320400000098|43|43|0|43|302|0|74|40|30|19|12
123001000483|134|134|0|134|297|0,56122|52|36|43|18|4
220517000060|38|38|2|36|333|2,39796|75|28|11|33|28
123001001790|165|165|1|165|367|1,27551|81|17|15|22|46
223001000437|30|30|1|30|242|3,52041|45|80|17|3|0
123001002125|64|64|0|61|249|1,47959|55|77|15|7|2
223001000925|54|54|0|54|254|1,12245|31|78|20|2|0
223001001000|89|89|0|89|256|1,63265|54|70|21|8|1
220750000428|126|126|1|126|277|1,12245|56|58|26|9|7
323001007967|25|25|0|25|414|0|57|0|8|16|76
323001008181|38|38|0|36|306|0|75|36|31|19|14
323162001942|16|16|0|16|289|0|53|44|31|25|0
323001009251|24|24|0|24|335|0|53|13|33|42|13
223168000081|65|65|1|65|274|1,47959|45|60|26|14|0
323001000113|10|10|0|10|369|0|70|0|40|20|40
323001001187|22|22|0|22|335|0|60|14|36|36|14
323001002311|42|42|0|42|325|0|85|33|19|26|21
223162000054|37|37|0|37|234|0|41|87|11|3|0
123182000242|65|65|0|65|302|0,81633|48|26|49|19|6
223068000121|31|31|0|31|236|2,29592|38|87|13|0|0
223182000557|22|22|0|22|290|2,29592|52|32|55|9|5
323001006120|73|73|0|73|331|1,27551|54|15|40|30|15
223068000652|38|38|1|38|289|1,78571|62|40|37|16|8
223162000950|51|51|0|50|263|0|54|68|24|4|4
223068001667|7|7|0|7|249|22,44898|54|86|0|14|0
223068001837|24|24|0|24|243|0|40|83|13|4|0
223189000030|62|62|0|62|278|1,27551|59|55|26|15|5
123079000111|109|109|1|109|271|1,12245|54|58|33|7|2
223079000051|25|25|0|25|291|2,5|57|56|12|28|4
323417003243|9|9|0|9|363|8,06122|57|0|22|56|22
123417001411|154|154|1|152|255|1,17347|48|75|16|7|1
123417001632|132|132|0|132|271|1,63265|56|64|25|7|5
423417003647|3|3|0|3|287|0|67|33|33|33|0
223417000177|17|17|0|17|269|4,4898|77|71|12|6|12
223419000026|21|21|0|21|325|0|55|19|33|24|24
323466000730|32|32|0|32|344|3,87755|75|25|19|31|25
223417000894|29|29|0|29|284|2,39796|46|45|38|17|0
123464000016|180|180|1|180|280|0,35714|55|52|32|13|3
223500000278|13|13|0|13|297|2,70408|39|31|46|23|0
223189001117|83|83|0|82|251|1,32653|49|73|23|2|1
223417001793|67|67|0|64|280|0|53|56|25|13|6
223500000375|41|41|0|39|258|3,26531|54|69|23|3|5
123466000382|186|186|1|186|257|1,02041|48|72|22|5|1
123466001311|79|79|1|79|265|0,56122|46|66|23|11|0
323300003196|7|7|0|7|311|0|53|14|43|43|0
123672000011|150|150|1|150|285|1,58163|57|48|34|13|5
223555001109|75|75|1|75|295|0|56|43|31|19|8
223555001923|40|40|0|40|287|3,0102|52|50|25|20|5
123675000012|138|138|0|138|268|1,02041|58|60|30|5|5
323555001961|6|6|0|6|282|0|67|50|33|17|0
223660001084|44|44|1|44|311|1,63265|53|30|39|18|14
223580000249|34|34|0|34|280|2,04082|48|47|44|6|3
123570000521|117|117|1|117|294|1,22449|66|46|27|19|9
223580000257|77|77|1|77|271|1,22449|56|60|31|7|3
223660002099|16|16|1|16|306|3,06122|88|38|38|6|19
223678000484|22|22|1|22|305|6,78571|65|32|32|18|18
123670000413|66|66|0|66|254|1,42857|47|74|18|8|0
223574000024|38|38|0|38|240|3,0102|35|90|11|0|0
223466001294|54|54|1|54|302|2,7551|66|44|22|20|13
223466001341|36|36|0|36|271|1,22449|62|61|31|3|6
223670000647|79|79|0|79|254|0,96939|49|68|28|3|1
323670001508|27|27|0|27|294|0|40|30|56|11|4
223574000130|45|45|0|44|266|2,04082|54|55|32|11|2
223678000450|65|65|0|65|262|0,71429|52|62|31|6|2
223660000339|22|22|1|22|320|2,2449|41|14|36|50|0
425126047933|11|11|0|11|362|0|67|9|27|36|27
223807000666|5|5|0|5|224|11,9898|50|80|20|0|0
123855000088|96|96|0|95|266|1,47959|51|70|18|12|1
225086000212|15|15|0|15|280|0|62|60|20|13|7
223807000992|61|61|0|61|253|0|42|74|21|5|0
123686000014|115|115|0|115|278|0,56122|58|52|33|11|4
223855000490|35|35|0|35|237|0,81633|29|94|6|0|0
223807003690|60|60|0|60|271|0,81633|52|55|32|13|0
223855001607|61|61|1|61|272|2,80612|66|54|23|18|5
223686000728|51|51|0|50|273|0|49|60|28|8|4
223686001066|47|47|0|47|303|2,80612|61|30|43|23|4
325126000525|66|66|0|66|356|0,86735|56|9|26|29|36
323686001257|12|12|1|12|380|0|62|17|0|25|58
123807000033|57|57|0|57|266|1,42857|49|63|30|5|2
223466002541|20|20|0|20|321|0|61|20|35|35|10
325175032564|22|22|0|22|345|0|58|18|23|36|23
225200000058|33|33|0|33|321|0|57|12|61|15|12
225769000498|207|207|1|207|322|0,91837|67|24|38|23|15
225200002387|14|14|0|14|295|2,80612|45|50|29|21|0
425175000985|82|82|0|81|324|3,11224|69|26|32|26|16
325269000640|2|2|0|2|319|5,20408|13|0|100|0|0
425175001051|17|17|0|17|338|6,68367|71|24|29|18|29
425175001191|58|58|0|58|364|2,39796|71|14|21|21|45
311001046816|39|39|0|39|354|0|60|10|26|28|36
125175000523|110|110|0|109|282|0,56122|60|47|37|12|5
311001047430|11|11|0|9|358|0|44|0|44|11|44
425175032351|24|24|0|24|430|0|49|0|0|13|88
225175000447|20|20|0|20|315|4,03061|83|25|35|15|25
425175032658|1|1|0|1|413||0|0|0|0|100
425175032666|85|85|0|85|462|0,71429|63|0|0|8|92
425175032674|70|70|0|70|393|0,96939|69|4|7|34|54
325269000275|12|12|0|12|334|0|59|17|33|25|25
425214047536|6|6|0|6|406|0|18|0|0|0|100
425175032763|34|34|0|34|353|1,9898|68|15|29|24|32
125178000168|103|103|0|100|313|1,53061|63|31|31|24|14
225245000288|44|44|0|44|301|2,5|64|34|41|14|11
325307001434|5|5|0|5|309|0|84|40|20|20|20
325307001507|10|10|0|10|309|0|37|30|50|20|0
125286001111|144|144|0|143|289|1,02041|63|47|30|13|11
325307001604|6|6|1|6|398|15,40816|100|17|0|0|83
125295000110|200|200|1|200|300|0,91837|60|37|38|17|9
325286000181|43|43|0|43|341|0|64|14|28|33|26
225754000076|164|164|0|158|307|0,96939|68|36|34|15|15
325290000099|34|34|0|34|379|3,0102|61|0|27|35|38
325286000742|17|17|0|17|457|0|61|0|0|12|88
325286000815|21|21|0|21|336|0|64|24|24|38|14
325290001851|26|26|0|26|352|0|47|8|23|46|23
325286000998|8|8|0|8|310|0|30|25|63|13|0
325286001242|34|34|0|34|311|1,78571|62|27|32|32|9
325290001940|4|4|0|4|372|9,84694|44|0|25|25|50
325290001966|6|6|0|6|345|0|100|17|50|17|17
325307000501|35|35|0|35|344|0|65|17|31|26|26
325290002423|8|8|0|8|368|0|67|0|13|75|13
125290001118|155|155|0|153|294|1,22449|49|42|37|16|5
225281000219|36|36|0|36|300|0,91837|67|33|42|14|11
125430000281|506|506|1|506|305|0,61224|64|36|36|19|10
125317000232|91|91|0|91|292|0|63|43|33|15|9
325430000205|38|38|0|38|341|1,68367|65|13|32|29|26
425377076649|18|18|0|18|342|2,85714|53|11|22|50|17
425377076681|42|42|0|42|361|0|61|10|24|38|29
